0-15,121Plus,16-30,31-45,46-60,61-90,91-120,Airport,AvgWait,Booths,Count,Date,Excluded,Flights,Lat,Lon,LongDate,MaxWait
4749,0,1222,699,296,249,33,DFW,12.058823529411764,12.588235294117647,7468,01/26/16,220,64,32.896942138671875,-97.03805541992188,1453766400000,38.470588235294116
6118,0,1620,583,218,150,0,DFW,11.647058823529411,12.647058823529411,8961,01/29/16,272,70,32.896942138671875,-97.03805541992188,1454025600000,37
6997,0,2024,657,320,199,0,DFW,13.117647058823529,13.411764705882353,10493,01/31/16,296,78,32.896942138671875,-97.03805541992188,1454198400000,41.88235294117647
6626,0,1665,535,150,5,0,DFW,10.647058823529411,13.117647058823529,9256,02/07/16,275,78,32.896942138671875,-97.03805541992188,1454803200000,33.64705882352941
8215,0,2021,498,119,46,0,DFW,11.411764705882353,13.882352941176471,11268,02/20/16,369,85,32.896942138671875,-97.03805541992188,1455926400000,37.529411764705884
6747,0,2271,705,166,61,5,DFW,13.058823529411764,13.588235294117647,10301,02/28/16,346,75,32.896942138671875,-97.03805541992188,1456617600000,40.1764705882353
6098,0,2003,844,714,397,0,DFW,14.588235294117647,11.764705882352942,10409,02/29/16,353,74,32.896942138671875,-97.03805541992188,1456704000000,48.1764705882353
4756,19,1448,573,277,383,144,DFW,13.529411764705882,12.235294117647058,7866,03/04/16,266,76,32.896942138671875,-97.03805541992188,1457049600000,44.1764705882353
6667,0,1762,616,302,77,0,DFW,11.411764705882353,12.176470588235293,9758,03/05/16,334,84,32.896942138671875,-97.03805541992188,1457136000000,39.23529411764706
6357,0,1867,724,355,148,0,DFW,11.411764705882353,12.235294117647058,9789,03/06/16,338,85,32.896942138671875,-97.03805541992188,1457222400000,39.64705882352941
5427,0,2189,757,279,81,0,DFW,13.470588235294118,11.823529411764707,9051,03/07/16,318,77,32.896942138671875,-97.03805541992188,1457308800000,43.88235294117647
5658,0,1641,547,61,57,0,DFW,11.352941176470589,11.588235294117647,8278,03/09/16,314,73,32.896942138671875,-97.03805541992188,1457481600000,35.294117647058826
6565,0,2102,861,525,147,0,DFW,14.117647058823529,13.470588235294118,10553,03/14/16,353,78,32.896942138671875,-97.03805541992188,1457913600000,45.76470588235294
7827,0,2697,831,97,0,0,DFW,12.352941176470589,13.411764705882353,11840,03/18/16,388,77,32.896942138671875,-97.03805541992188,1458259200000,38.11764705882353
10283,0,2721,412,1,0,0,DFW,10,15,13884,03/19/16,467,87,32.896942138671875,-97.03805541992188,1458345600000,29.529411764705884
6984,0,2855,1082,431,98,0,DFW,14.235294117647058,12.058823529411764,11837,03/21/16,387,78,32.896942138671875,-97.03805541992188,1458518400000,46.76470588235294
5926,0,2270,785,303,154,0,DFW,13.235294117647058,13.176470588235293,9773,03/22/16,335,73,32.896942138671875,-97.03805541992188,1458604800000,42.529411764705884
5714,0,2401,891,356,161,2,DFW,14.764705882352942,12.470588235294118,9840,03/23/16,315,72,32.896942138671875,-97.03805541992188,1458691200000,46.23529411764706
6432,0,2629,907,249,149,0,DFW,14.235294117647058,13.705882352941176,10724,03/24/16,358,78,32.896942138671875,-97.03805541992188,1458777600000,43
7226,0,2114,511,35,0,0,DFW,11.647058823529411,12.647058823529411,10246,03/25/16,360,75,32.896942138671875,-97.03805541992188,1458864000000,36.05882352941177
8031,0,2938,580,181,73,0,DFW,11.529411764705882,14.588235294117647,12219,03/26/16,416,89,32.896942138671875,-97.03805541992188,1458950400000,36.529411764705884
5829,0,2281,1167,704,420,0,DFW,14.823529411764707,14.411764705882353,10752,03/28/16,351,78,32.896942138671875,-97.03805541992188,1459123200000,49
6400,0,3103,1480,760,436,0,DFW,15.411764705882353,15.705882352941176,12569,04/02/16,390,87,32.896942138671875,-97.03805541992188,1459555200000,43.411764705882355
4497,0,2023,771,268,44,0,DFW,14.235294117647058,11.882352941176471,7876,04/05/16,273,71,32.896942138671875,-97.03805541992188,1459814400000,39.88235294117647
5994,34,1836,517,105,3,0,DFW,12,12.176470588235293,8786,04/07/16,297,74,32.896942138671875,-97.03805541992188,1459987200000,42.88235294117647
6324,0,2014,538,235,88,0,DFW,12.411764705882353,11.823529411764707,9524,04/08/16,325,74,32.896942138671875,-97.03805541992188,1460073600000,41.64705882352941
5538,0,2483,906,276,257,0,DFW,13.823529411764707,13.411764705882353,9806,04/11/16,346,76,32.896942138671875,-97.03805541992188,1460332800000,41.705882352941174
5090,0,1391,604,295,116,0,DFW,13.823529411764707,11.705882352941176,7754,04/13/16,258,72,32.896942138671875,-97.03805541992188,1460505600000,42.705882352941174
5819,0,1768,440,136,11,0,DFW,11.647058823529411,12.235294117647058,8458,04/14/16,284,79,32.896942138671875,-97.03805541992188,1460592000000,38
6335,0,2408,665,228,46,0,DFW,12.882352941176471,12.058823529411764,10047,04/15/16,365,76,32.896942138671875,-97.03805541992188,1460678400000,41.294117647058826
5087,0,2883,1317,407,19,0,DFW,15.176470588235293,12.529411764705882,10046,04/18/16,333,75,32.896942138671875,-97.03805541992188,1460937600000,47.588235294117645
4744,0,1529,785,476,304,9,DFW,16.058823529411764,10.941176470588236,8129,04/20/16,282,73,32.896942138671875,-97.03805541992188,1461110400000,54.88235294117647
5385,0,1591,575,198,212,0,DFW,13.117647058823529,10.294117647058824,8251,04/21/16,290,79,32.896942138671875,-97.03805541992188,1461196800000,42.294117647058826
6685,0,1549,560,126,17,0,DFW,10.294117647058824,10.941176470588236,9263,04/22/16,326,76,32.896942138671875,-97.03805541992188,1461283200000,35.470588235294116
6548,0,2642,869,287,174,0,DFW,13.411764705882353,12.117647058823529,10899,04/24/16,379,83,32.896942138671875,-97.03805541992188,1461456000000,41.8235294117647
5961,0,2797,897,205,16,0,DFW,11.764705882352942,12.529411764705882,10200,04/25/16,324,80,32.896942138671875,-97.03805541992188,1461542400000,37.23529411764706
5675,0,1799,667,209,37,0,DFW,13.705882352941176,11.764705882352942,8679,04/26/16,292,74,32.896942138671875,-97.03805541992188,1461628800000,43.705882352941174
5936,0,2052,669,69,2,0,DFW,11.411764705882353,12.058823529411764,9034,04/28/16,306,78,32.896942138671875,-97.03805541992188,1461801600000,36.529411764705884
6467,0,3238,1036,308,321,86,DFW,15.294117647058824,13.117647058823529,11849,05/01/16,393,83,32.896942138671875,-97.03805541992188,1462060800000,50.05882352941177
4962,0,2922,1435,624,433,35,DFW,18.11764705882353,13.705882352941176,10784,05/02/16,373,80,32.896942138671875,-97.03805541992188,1462147200000,54.588235294117645
4162,35,2335,780,396,299,150,DFW,16.058823529411764,11.058823529411764,8433,05/03/16,276,72,32.896942138671875,-97.03805541992188,1462233600000,50.1764705882353
4828,0,2002,627,178,136,4,DFW,13.882352941176471,11.529411764705882,8064,05/04/16,289,73,32.896942138671875,-97.03805541992188,1462320000000,43.35294117647059
6602,0,2452,881,367,173,1,DFW,13.117647058823529,13.176470588235293,10867,05/08/16,391,84,32.896942138671875,-97.03805541992188,1462665600000,43.64705882352941
6103,0,2370,733,224,14,0,DFW,11.882352941176471,14.588235294117647,9785,05/09/16,341,79,32.896942138671875,-97.03805541992188,1462752000000,36.1764705882353
4830,8,1965,857,430,342,72,DFW,13.411764705882353,11.588235294117647,8822,05/11/16,318,76,32.896942138671875,-97.03805541992188,1462924800000,45.1764705882353
5517,0,3144,1394,654,341,72,DFW,16.470588235294116,13.058823529411764,11528,05/14/16,406,86,32.896942138671875,-97.03805541992188,1463184000000,51.35294117647059
5891,0,3135,1430,421,257,69,DFW,16.58823529411765,13.058823529411764,11621,05/15/16,418,83,32.896942138671875,-97.03805541992188,1463270400000,51.8235294117647
6135,0,2488,971,374,102,0,DFW,14.294117647058824,12.705882352941176,10416,05/16/16,346,79,32.896942138671875,-97.03805541992188,1463356800000,49.1764705882353
5541,0,2040,767,242,8,0,DFW,12.647058823529411,12.823529411764707,8928,05/19/16,330,76,32.896942138671875,-97.03805541992188,1463616000000,38.11764705882353
6131,0,2215,654,314,234,4,DFW,13.941176470588236,12.882352941176471,9910,05/20/16,358,77,32.896942138671875,-97.03805541992188,1463702400000,49.35294117647059
7356,0,2377,963,274,82,0,DFW,13.411764705882353,14.647058823529411,11453,05/21/16,401,87,32.896942138671875,-97.03805541992188,1463788800000,42.05882352941177
5742,0,2397,1098,494,138,0,DFW,14.235294117647058,12.588235294117647,10253,05/23/16,384,80,32.896942138671875,-97.03805541992188,1463961600000,47.64705882352941
6900,0,1452,431,232,219,0,DFW,11,11.470588235294118,9553,05/26/16,319,77,32.896942138671875,-97.03805541992188,1464220800000,39.64705882352941
5995,0,2197,860,131,24,3,DFW,12.058823529411764,11.705882352941176,9562,05/27/16,352,76,32.896942138671875,-97.03805541992188,1464307200000,43.588235294117645
6610,0,2621,1092,465,111,0,DFW,15.529411764705882,11.823529411764707,11324,05/29/16,425,83,32.896942138671875,-97.03805541992188,1464480000000,46.64705882352941
6505,0,2239,660,118,57,0,DFW,12.705882352941176,12.529411764705882,9926,05/31/16,347,68,32.896942138671875,-97.03805541992188,1464652800000,41.294117647058826
5666,0,2498,893,449,151,0,DFW,14.294117647058824,11.058823529411764,10035,06/01/16,378,73,32.896942138671875,-97.03805541992188,1464739200000,49.23529411764706
5415,0,2608,899,446,440,100,DFW,18.470588235294116,13.352941176470589,10291,06/02/16,383,81,32.896942138671875,-97.03805541992188,1464825600000,57.64705882352941
7107,0,2403,797,227,78,0,DFW,11.470588235294118,9.941176470588236,11037,06/10/16,425,84,32.896942138671875,-97.03805541992188,1465516800000,39.23529411764706
6623,0,3199,1313,629,718,74,DFW,16.294117647058822,12.941176470588236,13031,06/11/16,475,94,32.896942138671875,-97.03805541992188,1465603200000,55.94117647058823
8003,0,2220,920,360,470,15,DFW,17.11764705882353,12.352941176470589,12454,06/12/16,466,86,32.896942138671875,-97.03805541992188,1465689600000,52.35294117647059
7516,0,3251,1118,538,300,48,DFW,17.235294117647058,13.647058823529411,13213,06/19/16,442,94,32.896942138671875,-97.03805541992188,1466294400000,54.88235294117647
7167,0,2685,750,158,0,0,DFW,13.411764705882353,13.235294117647058,11158,06/22/16,398,84,32.896942138671875,-97.03805541992188,1466553600000,40.94117647058823
7130,0,2970,1135,711,1201,143,DFW,18.88235294117647,15.941176470588236,13750,06/26/16,460,93,32.896942138671875,-97.03805541992188,1466899200000,55.705882352941174
6297,0,2705,1410,726,503,12,DFW,18.88235294117647,11.823529411764707,12080,06/27/16,427,84,32.896942138671875,-97.03805541992188,1466985600000,63
7636,0,3293,865,433,564,11,DFW,17.647058823529413,12.411764705882353,13278,07/03/16,476,93,32.896942138671875,-97.03805541992188,1467504000000,57.88235294117647
4873,14,3333,1636,1000,559,161,DFW,22.294117647058822,14.176470588235293,11992,07/05/16,416,80,32.896942138671875,-97.03805541992188,1467676800000,61.529411764705884
5703,0,3074,1316,578,684,45,DFW,15.294117647058824,14.411764705882353,11832,07/12/16,432,81,32.896942138671875,-97.03805541992188,1468281600000,43.64705882352941
7089,0,3340,915,461,192,6,DFW,14.882352941176471,12.705882352941176,12484,07/14/16,481,86,32.896942138671875,-97.03805541992188,1468454400000,46.705882352941174
7422,1,3819,1476,684,668,80,DFW,18.529411764705884,14.294117647058824,14706,07/23/16,556,96,32.896942138671875,-97.03805541992188,1469232000000,59.705882352941174
8324,0,3425,1028,284,208,15,DFW,14.235294117647058,14.470588235294118,13783,07/24/16,499,92,32.896942138671875,-97.03805541992188,1469318400000,43.64705882352941
6867,23,3046,1136,448,373,169,DFW,16.11764705882353,13.588235294117647,12523,07/25/16,461,83,32.896942138671875,-97.03805541992188,1469404800000,50.529411764705884
6139,0,3373,1106,372,290,2,DFW,15.470588235294118,14.294117647058824,11694,07/26/16,412,79,32.896942138671875,-97.03805541992188,1469491200000,49.35294117647059
7523,0,2832,1153,378,187,37,DFW,16.941176470588236,13.705882352941176,12567,07/29/16,457,84,32.896942138671875,-97.03805541992188,1469750400000,51.470588235294116
7819,0,4570,1235,519,75,0,DFW,14.823529411764707,14.823529411764707,14719,07/30/16,501,97,32.896942138671875,-97.03805541992188,1469836800000,43.529411764705884
7422,0,3830,1227,519,621,188,DFW,17.941176470588236,13.352941176470589,14332,07/31/16,525,94,32.896942138671875,-97.03805541992188,1469923200000,59
6893,0,3272,1079,181,8,0,DFW,14.529411764705882,13.764705882352942,11838,08/02/16,405,81,32.896942138671875,-97.03805541992188,1470096000000,45.705882352941174
7735,0,3547,1381,754,336,66,DFW,18.294117647058822,14.941176470588236,14319,08/06/16,500,94,32.896942138671875,-97.03805541992188,1470441600000,55.588235294117645
6197,12,2883,1165,499,504,315,DFW,18.941176470588236,13.941176470588236,12018,08/11/16,443,84,32.896942138671875,-97.03805541992188,1470873600000,58.470588235294116
8099,0,2961,1165,612,553,81,DFW,16.941176470588236,14.117647058823529,13948,08/14/16,477,89,32.896942138671875,-97.03805541992188,1471132800000,54.64705882352941
5571,0,2374,1226,769,1174,219,DFW,21.941176470588236,15.470588235294118,11756,08/17/16,423,78,32.896942138671875,-97.03805541992188,1471392000000,65.82352941176471
6346,0,2617,913,750,611,132,DFW,16.470588235294116,15.823529411764707,11815,08/20/16,446,75,32.896942138671875,-97.03805541992188,1471651200000,52.1764705882353
4688,0,2334,1107,864,622,5,DFW,18.941176470588236,12.882352941176471,9972,08/23/16,352,70,32.896942138671875,-97.03805541992188,1471910400000,57
5151,0,2217,795,457,515,64,DFW,16.529411764705884,13.117647058823529,9538,08/24/16,339,65,32.896942138671875,-97.03805541992188,1471996800000,49.94117647058823
4899,0,1978,862,470,406,63,DFW,17.294117647058822,12.352941176470589,9003,08/25/16,325,67,32.896942138671875,-97.03805541992188,1472083200000,54
5516,33,2186,548,248,485,278,DFW,15.764705882352942,13.588235294117647,9701,08/26/16,407,68,32.896942138671875,-97.03805541992188,1472169600000,52.294117647058826
6071,0,2561,660,349,341,168,DFW,15.647058823529411,12.647058823529411,10493,08/28/16,343,74,32.896942138671875,-97.03805541992188,1472342400000,51
4846,0,2146,839,438,186,0,DFW,16,12.235294117647058,8777,08/31/16,322,65,32.896942138671875,-97.03805541992188,1472601600000,47.64705882352941
5463,0,1900,478,236,134,0,DFW,12.411764705882353,12.235294117647058,8531,09/02/16,320,65,32.896942138671875,-97.03805541992188,1472774400000,40.1764705882353
5541,0,2362,880,572,334,2,DFW,16.88235294117647,14.588235294117647,10036,09/04/16,345,72,32.896942138671875,-97.03805541992188,1472947200000,49.05882352941177
4977,0,1980,726,463,98,8,DFW,15.352941176470589,13.294117647058824,8591,09/22/16,339,69,32.896942138671875,-97.03805541992188,1474502400000,44.470588235294116
5622,0,2034,785,171,8,0,DFW,12.294117647058824,12.764705882352942,8958,09/23/16,338,67,32.896942138671875,-97.03805541992188,1474588800000,38.294117647058826
5632,0,2564,605,278,110,0,DFW,13.235294117647058,13.235294117647058,9556,10/03/16,367,70,32.896942138671875,-97.03805541992188,1475452800000,38.35294117647059
4553,0,1994,985,362,217,48,DFW,16.352941176470587,13.058823529411764,8484,10/06/16,325,69,32.896942138671875,-97.03805541992188,1475712000000,48.35294117647059
5700,0,1864,519,68,0,0,DFW,11.705882352941176,10.352941176470589,8476,10/07/16,325,69,32.896942138671875,-97.03805541992188,1475798400000,35.588235294117645
5793,0,2331,822,332,169,0,DFW,12.470588235294118,13.235294117647058,9782,10/10/16,335,71,32.896942138671875,-97.03805541992188,1476057600000,39.11764705882353
6254,0,2782,1020,406,170,2,DFW,15.176470588235293,12.235294117647058,11032,10/16/16,398,75,32.896942138671875,-97.03805541992188,1476576000000,49.11764705882353
5109,0,2674,1115,521,314,110,DFW,15.941176470588236,13.529411764705882,10221,10/17/16,378,73,32.896942138671875,-97.03805541992188,1476662400000,49
5270,0,1828,675,323,89,0,DFW,12.764705882352942,10.470588235294118,8507,10/20/16,322,71,32.896942138671875,-97.03805541992188,1476921600000,41.35294117647059
5758,0,2325,647,135,3,0,DFW,12.470588235294118,11.176470588235293,9235,10/21/16,367,71,32.896942138671875,-97.03805541992188,1477008000000,38.8235294117647
4925,0,1517,658,343,115,4,DFW,15.470588235294118,10.235294117647058,7870,10/25/16,308,65,32.896942138671875,-97.03805541992188,1477353600000,48.11764705882353
4292,2,1539,670,363,293,60,DFW,15,8.529411764705882,7498,11/01/16,279,65,32.896942138671875,-97.03805541992188,1477958400000,54.23529411764706
4141,0,1861,616,366,389,71,DFW,16.764705882352942,9.352941176470589,7733,11/03/16,289,73,32.896942138671875,-97.03805541992188,1478131200000,53.294117647058826
5936,0,1879,985,521,403,80,DFW,17.125,14.125,10164,11/07/15,360,79,32.896942138671875,-97.03805541992188,1446854400000,58.6875
6509,0,2044,779,403,219,2,DFW,14.5625,12.9375,10283,11/08/15,327,75,32.896942138671875,-97.03805541992188,1446940800000,48.5625
5765,0,1397,602,347,500,0,DFW,13.4375,12.75,8885,11/09/15,274,69,32.896942138671875,-97.03805541992188,1447027200000,46.5
4400,0,1099,398,293,370,5,DFW,13.25,11,6771,11/10/15,206,61,32.896942138671875,-97.03805541992188,1447113600000,43.9375
6138,0,1228,312,67,0,0,DFW,9.4375,13.5,7980,11/11/15,235,67,32.896942138671875,-97.03805541992188,1447200000000,33.1875
5307,0,1383,575,242,249,20,DFW,13.3125,13,8019,11/12/15,243,69,32.896942138671875,-97.03805541992188,1447286400000,42.125
6297,0,1690,414,126,3,0,DFW,10.8125,11.8125,8793,11/13/15,263,67,32.896942138671875,-97.03805541992188,1447372800000,37.3125
7223,0,2093,826,330,310,100,DFW,17.6875,15.0625,11219,11/14/15,337,77,32.896942138671875,-97.03805541992188,1447459200000,52.75
7300,0,2529,605,178,55,0,DFW,12.75,15.0625,10995,11/15/15,328,77,32.896942138671875,-97.03805541992188,1447545600000,41.625
5635,0,1700,1138,637,346,7,DFW,16.1875,12.9375,9756,11/16/15,293,69,32.896942138671875,-97.03805541992188,1447632000000,52.4375
5355,0,1295,774,349,231,57,DFW,13.8125,13.6875,8315,11/18/15,254,68,32.896942138671875,-97.03805541992188,1447804800000,49.1875
5206,0,1572,658,256,281,53,DFW,16.1875,13.875,8338,12/01/15,312,64,32.896942138671875,-97.03805541992188,1448928000000,55.8125
4764,0,1275,682,354,44,0,DFW,12.625,12.125,7351,12/03/15,232,71,32.896942138671875,-97.03805541992188,1449100800000,42.75
5255,0,1329,516,330,169,0,DFW,11.9375,10.8125,7839,12/04/15,240,71,32.896942138671875,-97.03805541992188,1449187200000,40.625
6581,0,1870,655,282,138,0,DFW,13,12.0625,9823,12/05/15,297,79,32.896942138671875,-97.03805541992188,1449273600000,41.3125
4824,0,1410,585,147,74,0,DFW,12.3125,11.375,7264,12/08/15,224,64,32.896942138671875,-97.03805541992188,1449532800000,37.625
5129,0,1247,711,161,229,5,DFW,11.875,12.75,7738,12/09/15,256,68,32.896942138671875,-97.03805541992188,1449619200000,42.375
4999,0,1341,701,448,208,46,DFW,14.25,12.75,8009,12/10/15,266,71,32.896942138671875,-97.03805541992188,1449705600000,47.375
7135,0,1744,543,272,209,0,DFW,12.625,13.625,10212,12/13/15,309,77,32.896942138671875,-97.03805541992188,1449964800000,42.875
5361,28,1845,959,516,185,188,DFW,19.0625,14.375,9363,12/14/15,281,72,32.896942138671875,-97.03805541992188,1450051200000,54.125
5283,0,2049,1017,433,262,0,DFW,14.9375,14.75,9321,12/21/15,277,79,32.896942138671875,-97.03805541992188,1450656000000,44
6550,0,2684,1106,233,34,0,DFW,14.75,14.625,10938,12/30/15,331,72,32.896942138671875,-97.03805541992188,1451433600000,44.1875
5974,0,2061,934,519,376,322,DFW,17.3125,14.875,10500,01/06/16,314,71,32.896942138671875,-97.03805541992188,1452038400000,56.1875
5400,0,2153,1149,659,591,33,DFW,18.0625,14.25,10310,01/07/16,325,74,32.896942138671875,-97.03805541992188,1452124800000,56.75
6915,0,2049,1049,537,666,18,DFW,15.8125,16.25,11595,01/10/16,361,80,32.896942138671875,-97.03805541992188,1452384000000,53.8125
4918,0,1640,656,480,697,202,DFW,19,13.8125,8894,01/13/16,301,66,32.896942138671875,-97.03805541992188,1452643200000,60.25
4802,0,1471,863,595,425,6,DFW,15.375,13.375,8418,01/14/16,256,70,32.896942138671875,-97.03805541992188,1452729600000,48.875
5886,0,1631,973,466,44,0,DFW,13.8125,15.0625,9279,01/15/16,279,71,32.896942138671875,-97.03805541992188,1452816000000,46.375
6406,0,1681,739,650,874,52,DFW,17.25,16,10715,01/16/16,313,80,32.896942138671875,-97.03805541992188,1452902400000,58.6875
6948,0,1967,864,538,321,0,DFW,13.25,16.6875,10947,01/18/16,309,72,32.896942138671875,-97.03805541992188,1453075200000,42.25
4676,0,1366,781,593,525,28,DFW,17.375,12.625,8219,01/20/16,250,65,32.896942138671875,-97.03805541992188,1453248000000,55.25
5135,0,1328,464,348,207,0,DFW,13.5625,12.875,7705,01/21/16,223,69,32.896942138671875,-97.03805541992188,1453334400000,42.625
7235,0,1926,769,423,413,0,DFW,13.75,14.6875,11117,01/23/16,351,81,32.896942138671875,-97.03805541992188,1453507200000,47.3125
6124,0,2016,572,224,185,5,DFW,13.75,14.375,9414,01/25/16,288,72,32.896942138671875,-97.03805541992188,1453680000000,40.0625
4472,0,1320,636,304,425,105,DFW,14,12.375,7490,01/27/16,228,63,32.896942138671875,-97.03805541992188,1453852800000,46.0625
5406,0,1425,455,161,114,0,DFW,10.8125,11.6875,7805,01/28/16,244,73,32.896942138671875,-97.03805541992188,1453939200000,36.625
7408,0,2063,722,168,32,0,DFW,10.875,13.625,10716,01/30/16,323,77,32.896942138671875,-97.03805541992188,1454112000000,36.1875
5274,0,1741,711,526,436,15,DFW,15.5625,13.8125,8975,02/01/16,272,73,32.896942138671875,-97.03805541992188,1454284800000,49.5625
4582,0,1356,614,205,299,0,DFW,13.0625,11.5625,7277,02/03/16,221,65,32.896942138671875,-97.03805541992188,1454457600000,40.625
5338,0,1388,376,67,0,0,DFW,9.625,12.1875,7390,02/04/16,221,68,32.896942138671875,-97.03805541992188,1454544000000,31.625
6720,0,1772,547,346,139,0,DFW,12.0625,13.6875,9807,02/06/16,283,79,32.896942138671875,-97.03805541992188,1454716800000,38.5625
5783,0,1465,787,254,22,0,DFW,11.25,12.0625,8567,02/08/16,256,72,32.896942138671875,-97.03805541992188,1454889600000,38
4631,0,903,310,125,8,0,DFW,9.3125,10.8125,6156,02/09/16,179,63,32.896942138671875,-97.03805541992188,1454976000000,28.0625
4828,0,1387,264,109,36,0,DFW,9.0625,11.4375,6843,02/11/16,219,69,32.896942138671875,-97.03805541992188,1455148800000,28.5625
5939,0,1662,279,19,0,0,DFW,9.375,12.9375,8170,02/12/16,271,72,32.896942138671875,-97.03805541992188,1455235200000,30.875
6482,0,2323,533,317,91,0,DFW,12.25,11.75,10076,02/13/16,330,83,32.896942138671875,-97.03805541992188,1455321600000,41.375
5900,0,2195,923,412,447,43,DFW,16.125,13.5625,10239,02/15/16,319,74,32.896942138671875,-97.03805541992188,1455494400000,53.5
5659,0,2237,468,130,25,0,DFW,11.5,12.0625,8784,02/19/16,265,72,32.896942138671875,-97.03805541992188,1455840000000,36.0625
7084,0,2245,398,112,8,0,DFW,11.125,13.75,10167,02/21/16,320,77,32.896942138671875,-97.03805541992188,1456012800000,35
5715,0,1784,759,296,160,16,DFW,14.625,12.25,9023,02/22/16,293,75,32.896942138671875,-97.03805541992188,1456099200000,52.25
5116,0,1387,355,33,5,0,DFW,10.6875,11.5,7115,02/23/16,219,66,32.896942138671875,-97.03805541992188,1456185600000,33.3125
5746,0,1337,408,102,5,0,DFW,9.875,12.1875,7863,02/25/16,265,71,32.896942138671875,-97.03805541992188,1456358400000,32.5
6455,0,1725,489,199,107,0,DFW,9.9375,13.3125,9301,02/26/16,326,72,32.896942138671875,-97.03805541992188,1456444800000,32.125
8060,0,2367,546,114,7,0,DFW,10.5,13,11461,02/27/16,367,82,32.896942138671875,-97.03805541992188,1456531200000,32.375
5165,0,1572,645,229,67,0,DFW,12.6875,11.625,7940,03/01/16,262,67,32.896942138671875,-97.03805541992188,1456790400000,38.625
5067,0,1672,633,175,21,0,DFW,11.5,11.875,7809,03/02/16,241,65,32.896942138671875,-97.03805541992188,1456876800000,37.75
8364,0,2951,714,174,38,0,DFW,13.5,14.0625,12654,03/12/16,413,87,32.896942138671875,-97.03805541992188,1457740800000,42.125
8033,0,3146,704,223,42,0,DFW,11.8125,14.5625,12578,03/13/16,430,85,32.896942138671875,-97.03805541992188,1457827200000,39.3125
5772,0,1753,778,436,334,5,DFW,14.25,12.75,9392,03/29/16,314,74,32.896942138671875,-97.03805541992188,1459209600000,48.625
5293,0,2232,941,452,189,0,DFW,14.1875,13.125,9433,03/30/16,326,74,32.896942138671875,-97.03805541992188,1459296000000,45.375
6175,0,2181,931,284,100,0,DFW,12.4375,13.75,9981,03/31/16,310,79,32.896942138671875,-97.03805541992188,1459382400000,39.3125
6489,0,2578,795,301,169,1,DFW,13.5,15.3125,10711,04/01/16,378,79,32.896942138671875,-97.03805541992188,1459468800000,43.9375
4769,0,1984,840,429,197,5,DFW,16,13.5,8526,04/06/16,302,71,32.896942138671875,-97.03805541992188,1459900800000,52.3125
7100,0,2705,696,211,49,0,DFW,12.3125,14.1875,11125,04/10/16,364,80,32.896942138671875,-97.03805541992188,1460246400000,40.375
6316,0,2212,771,131,0,0,DFW,12.125,13.1875,9754,04/17/16,324,72,32.896942138671875,-97.03805541992188,1460851200000,38.5
5401,0,1734,808,218,30,0,DFW,13.3125,12,8473,04/27/16,282,74,32.896942138671875,-97.03805541992188,1461715200000,44.625
6568,0,3083,981,436,178,0,DFW,13.9375,12.875,11653,04/30/16,407,82,32.896942138671875,-97.03805541992188,1461974400000,44.625
6874,0,2128,809,206,28,0,DFW,12.0625,13.125,10419,05/07/16,374,86,32.896942138671875,-97.03805541992188,1462579200000,39.6875
4740,0,2472,907,454,272,3,DFW,16.1875,12.6875,9158,05/12/16,310,77,32.896942138671875,-97.03805541992188,1463011200000,50.4375
4758,0,1958,767,499,576,55,DFW,17.375,12.0625,8927,05/18/16,314,70,32.896942138671875,-97.03805541992188,1463529600000,52.875
5409,0,1800,620,290,199,12,DFW,13.625,11.125,8633,05/24/16,303,72,32.896942138671875,-97.03805541992188,1464048000000,44.0625
5504,0,2396,709,218,62,0,DFW,12.9375,12,9197,05/25/16,308,74,32.896942138671875,-97.03805541992188,1464134400000,41.875
6802,0,2609,1235,406,165,0,DFW,15.75,12.875,11643,05/30/16,426,80,32.896942138671875,-97.03805541992188,1464566400000,51.8125
5397,0,2071,970,406,419,71,DFW,18.0625,11.125,9797,06/03/16,448,79,32.896942138671875,-97.03805541992188,1464912000000,59.875
6167,0,2599,890,303,120,0,DFW,14.9375,12.125,10445,06/06/16,366,85,32.896942138671875,-97.03805541992188,1465171200000,44.4375
5573,20,1851,743,405,330,97,DFW,15.0625,10,9323,06/07/16,304,80,32.896942138671875,-97.03805541992188,1465257600000,56.25
6122,0,2513,921,278,48,0,DFW,14.6875,11.25,10221,06/09/16,339,86,32.896942138671875,-97.03805541992188,1465430400000,48.5
7003,0,2216,845,365,55,0,DFW,11.5625,12.3125,10878,06/16/16,394,86,32.896942138671875,-97.03805541992188,1466035200000,40.375
6119,0,2484,1559,807,247,5,DFW,17.875,13.1875,11627,06/20/16,406,85,32.896942138671875,-97.03805541992188,1466380800000,57.125
7013,0,2867,684,149,54,0,DFW,12.9375,11.9375,11166,06/23/16,399,84,32.896942138671875,-97.03805541992188,1466640000000,39.9375
7961,0,3720,1084,413,390,22,DFW,17.9375,14,14071,06/25/16,481,97,32.896942138671875,-97.03805541992188,1466812800000,59.5625
6478,0,2721,1039,636,328,5,DFW,15,13.4375,11636,06/29/16,429,84,32.896942138671875,-97.03805541992188,1467158400000,52.9375
7666,0,2886,717,76,7,0,DFW,12.25,12.3125,11778,07/01/16,426,81,32.896942138671875,-97.03805541992188,1467331200000,41.375
