Airport,LongDate,Date,Hour,AvgWait,MaxWait,Booths,Count,Lat,Lon
EWR,1473033600000,09/05/16,1100 - 1200,11.5,34,23,1852,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1200 - 1300,14.5,34.5,21.5,986,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1300 - 1400,13,40,25.5,2995,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1400 - 1500,18.5,58,24,1465,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1500 - 1600,15.5,51,24.5,2100,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1600 - 1700,13,38.5,18.5,1434,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1700 - 1800,12.5,28,21,726,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,0400 - 0500,9,27,17,526,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,0600 - 0700,14,26,18,241,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,0900 - 1000,33,69,8,371,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1000 - 1100,12,20,7,75,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1800 - 1900,9,25,31,1237,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,1900 - 2000,10,27,39,1160,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,2000 - 2100,10,29,27,1289,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,2100 - 2200,7,14,16,313,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,2200 - 2300,12,28,15,409,40.692501068115234,-74.16860961914062
EWR,1473033600000,09/05/16,2300 - 0000,14,21,5,71,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,0500 - 0600,18,40.5,11.5,708,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1200 - 1300,7.5,22.5,16.5,722,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1300 - 1400,18,52,18.5,2193,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1400 - 1500,15.5,45.5,18.5,1078,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1500 - 1600,13.5,46,18.5,1273,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1600 - 1700,24,60,14.5,1291,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1800 - 1900,10.5,22.5,18.5,627,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1900 - 2000,6,16,15,700,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,0400 - 0500,12,34,15,481,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,0700 - 0800,12,18,5,45,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,0800 - 0900,40,78,11,335,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,0900 - 1000,10,17,3,44,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1000 - 1100,5,18,9,98,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1100 - 1200,11,33,25,767,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,1700 - 1800,15,41,10,576,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,2000 - 2100,18,50,18,857,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,2100 - 2200,16,38,14,602,40.692501068115234,-74.16860961914062
EWR,1473811200000,09/14/16,2200 - 2300,1,2,2,6,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,0700 - 0800,34,68,7.5,504,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1100 - 1200,12,37,18.5,1385,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1200 - 1300,14,36,24.5,1292,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1300 - 1400,15,50,26,2579,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1400 - 1500,16.5,48.5,19,864,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1500 - 1600,17.5,63,20,1809,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1600 - 1700,18.5,48.5,22,1458,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1700 - 1800,14,32,15.5,1060,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1900 - 2000,12.5,36.5,19.5,1307,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,0400 - 0500,8,28,23,526,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,0500 - 0600,11,29,21,494,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,0900 - 1000,9,17,4,72,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,1800 - 1900,10,30,14,495,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,2000 - 2100,9,24,17,373,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,2100 - 2200,19,45,17,564,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,2200 - 2300,4,11,8,71,40.692501068115234,-74.16860961914062
EWR,1474070400000,09/17/16,2300 - 0000,17,34,9,226,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,0700 - 0800,31,61,8,450,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1100 - 1200,11,30.5,22,1247,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1300 - 1400,11,36.5,25,2990,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1400 - 1500,13,34.5,24,1166,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1500 - 1600,13.5,35.5,24.5,1659,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1600 - 1700,10.5,26,24.5,1051,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1700 - 1800,9.5,32.5,20.5,1279,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1800 - 1900,10.5,26.5,22.5,728,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1900 - 2000,14.5,38,22.5,1129,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,0400 - 0500,15,32,20,531,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,0500 - 0600,8,25,13,232,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,0600 - 0700,15,35,11,226,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,0900 - 1000,9,17,6,71,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1000 - 1100,31,66,17,388,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,1200 - 1300,9,26,30,951,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,2000 - 2100,16,35,22,726,40.692501068115234,-74.16860961914062
EWR,1474675200000,09/24/16,2100 - 2200,20,42,13,337,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,0500 - 0600,16,29.5,14.5,495,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,0700 - 0800,23,57,10,624,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1200 - 1300,16.5,36.5,23,1117,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1300 - 1400,11.5,36.5,23.5,1752,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1400 - 1500,10.5,42,22,1456,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1500 - 1600,21,57,21,1436,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1600 - 1700,13,32.5,20,1164,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1700 - 1800,11,31,16,776,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1800 - 1900,10.5,22,18,603,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,0100 - 0200,3,6,8,39,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,0400 - 0500,10,24,23,501,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,0900 - 1000,3,10,3,39,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1000 - 1100,4,12,4,57,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1100 - 1200,19,63,19,986,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,1900 - 2000,13,34,17,559,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,2000 - 2100,8,22,19,423,40.692501068115234,-74.16860961914062
EWR,1474934400000,09/27/16,2100 - 2200,15,51,20,656,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1100 - 1200,11,32,18,1300,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1200 - 1300,11.5,26,18.5,790,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1300 - 1400,11.5,39,25,2560,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1400 - 1500,7.5,20.5,20,1379,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1500 - 1600,10,25,19.5,1126,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1600 - 1700,15,39,23,1784,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1700 - 1800,11,35.5,19,1157,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1800 - 1900,12,23.5,18.5,252,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,0400 - 0500,10,28,14,505,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,0500 - 0600,11,28,13,263,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,0700 - 0800,27,56,7,211,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,0800 - 0900,23,36,6,68,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,0900 - 1000,17,25,4,75,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1000 - 1100,8,20,15,251,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,1900 - 2000,32,100,28,1607,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,2000 - 2100,35,76,24,534,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,2100 - 2200,36,78,21,918,40.692501068115234,-74.16860961914062
EWR,1475193600000,09/30/16,2200 - 2300,21,27,8,74,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,0600 - 0700,29,62.5,8.5,738,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1200 - 1300,10.5,33.5,24,1173,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1300 - 1400,13,43.5,23.5,2288,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1400 - 1500,15,41.5,21.5,1448,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1500 - 1600,19.5,66,20,1306,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1600 - 1700,25,52.5,20,1230,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1700 - 1800,23.5,53,18.5,964,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1800 - 1900,16.5,42.5,19,786,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,0400 - 0500,34,51,12,270,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,0800 - 0900,24,59,8,255,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,0900 - 1000,10,16,8,72,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1000 - 1100,7,14,5,75,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1100 - 1200,6,18,27,421,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,1900 - 2000,22,74,30,1326,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,2000 - 2100,37,80,21,816,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,2100 - 2200,29,56,19,486,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,2200 - 2300,18,35,7,110,40.692501068115234,-74.16860961914062
EWR,1476403200000,10/14/16,2300 - 0000,26,51,7,132,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1100 - 1200,14.5,39,22.5,1628,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1200 - 1300,12.5,34,19.5,1211,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1300 - 1400,19.5,65.5,22.5,1772,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1400 - 1500,15,45,20.5,1458,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1500 - 1600,16,49,21,1720,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1600 - 1700,17,43.5,18,1063,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1700 - 1800,18,32,15.5,873,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1800 - 1900,11,34.5,17.5,1253,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,1900 - 2000,24,53.5,11.5,962,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,2000 - 2100,24.5,48.5,12.5,1101,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,0400 - 0500,8,19,21,203,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,0500 - 0600,13,51,14,630,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,0700 - 0800,17,41,6,165,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,0800 - 0900,31,64,7,272,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,0900 - 1000,6,16,4,73,40.692501068115234,-74.16860961914062
EWR,1476489600000,10/15/16,2100 - 2200,15,24,7,173,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,0600 - 0700,30,54.5,9,384,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1100 - 1200,16.5,39.5,19,1090,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1200 - 1300,14.5,29.5,21.5,578,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1300 - 1400,20,53.5,21,2699,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1500 - 1600,15,37,24,1765,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1700 - 1800,13,34.5,21.5,1091,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1800 - 1900,9.5,25.5,19.5,645,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,0400 - 0500,5,15,18,191,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,0500 - 0600,19,57,15,471,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,0700 - 0800,4,10,6,31,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,0800 - 0900,20,44,6,130,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,0900 - 1000,8,18,4,55,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1000 - 1100,8,17,4,89,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1400 - 1500,11,28,26,381,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1600 - 1700,7,22,30,334,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,1900 - 2000,24,74,32,1082,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,2000 - 2100,37,64,17,486,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,2100 - 2200,23,33,15,176,40.692501068115234,-74.16860961914062
EWR,1476835200000,10/19/16,2300 - 0000,3,8,6,45,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1200 - 1300,16.5,49,23,1946,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1300 - 1400,16,42,22,1629,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1400 - 1500,8.5,25,19,1361,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1500 - 1600,16.5,52.5,20.5,1784,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1600 - 1700,28,53,18,1485,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1700 - 1800,23.5,45,20,923,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1800 - 1900,9.5,37.5,19,872,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1900 - 2000,15,45.5,20.5,1219,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,2000 - 2100,17.5,39.5,11.5,961,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,0400 - 0500,6,14,19,162,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,0500 - 0600,11,35,19,563,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,0600 - 0700,15,48,17,411,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,0800 - 0900,27,54,9,277,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,0900 - 1000,5,15,8,73,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,1100 - 1200,13,39,26,700,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,2100 - 2200,28,60,16,515,40.692501068115234,-74.16860961914062
EWR,1477094400000,10/22/16,2300 - 0000,7,14,6,104,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1100 - 1200,16.5,37,23,1622,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1300 - 1400,18,53.5,24.5,2267,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1400 - 1500,15.5,38,17.5,973,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1500 - 1600,23,73,18.5,1969,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1600 - 1700,34,65,16.5,604,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1700 - 1800,13.5,40,15.5,825,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1800 - 1900,13,25.5,13,416,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1900 - 2000,11.5,36.5,17,1269,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,0000 - 0100,8,14,8,210,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,0400 - 0500,9,27,13,401,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,0500 - 0600,18,42,13,444,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,0600 - 0700,4,8,2,13,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,0700 - 0800,48,107,8,354,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,0900 - 1000,20,34,4,54,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1000 - 1100,5,12,3,29,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,1200 - 1300,12,34,29,765,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,2000 - 2100,32,66,19,819,40.692501068115234,-74.16860961914062
EWR,1477267200000,10/24/16,2100 - 2200,30,59,19,539,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,0400 - 0500,5.5,13.5,5,474,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1100 - 1200,12.5,33.5,19.5,847,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1200 - 1300,9.5,22.5,16.5,851,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1300 - 1400,19.5,55.5,18.5,1351,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1400 - 1500,23.5,77.5,20.5,1708,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1500 - 1600,31,83.5,21,1463,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1600 - 1700,19.5,42,16,1280,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1700 - 1800,15,38,17,853,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1800 - 1900,14.5,29,15,581,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,0500 - 0600,20,50,10,404,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,0600 - 0700,10,19,7,281,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,0800 - 0900,35,72,6,196,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,0900 - 1000,17,26,5,43,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1000 - 1100,7,17,5,68,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,1900 - 2000,16,47,26,701,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,2000 - 2100,19,47,21,822,40.692501068115234,-74.16860961914062
EWR,1477440000000,10/26/16,2100 - 2200,13,27,20,305,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,1200 - 1300,11,32,16,931,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,1300 - 1400,22.5,67.5,19.5,2015,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,1400 - 1500,25.5,74.5,20.5,1875,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,1500 - 1600,29,62.5,19,1254,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,1700 - 1800,18,41.5,18.5,1048,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,1800 - 1900,14,35,17,907,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,0400 - 0500,14,39,11,507,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,0500 - 0600,7,22,11,192,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,0600 - 0700,29,44,6,283,40.692501068115234,-74.16860961914062
EWR,1477526400000,10/27/16,0700 - 0800,13,32,11,160,40.692501068115234,-74.16860961914062
